postcode,Accident_risk_index
HU4 7RX,1.419747141091585
HU5 1AD,1.6059694884802465
HU5 1JJ,1.409722638654337
HU5 1NG,1.5968207430940184
HU5 1PF,1.6162567535527481
HU5 1RL,1.3217801706255468
HU5 2BA,1.516209367413605
HU5 2DA,1.5192988088027886
HU5 2RP,1.2013157543751483
HU5 2SG,1.4087350417332725
HU5 2SX,1.4003528059372063
HU5 3JN,1.384829962683204
HU5 3JU,1.5126550207318064
HU5 4AH,1.5179626241268034
HU5 4ET,1.273399054742139
HU5 4HA,1.755540812327024
HU5 4HJ,1.4655078076369368
HU5 4JS,1.3191407654287635
HU5 4LS,1.429033142116121
HU5 5BA,1.552986723448843
HU5 5BZ,1.479496758567132
HU5 5DY,1.5716606158854525
HU5 5RY,1.3823116411307266
HU5 5SH,1.4474290981931521
HU5 5UD,1.4432683329836153
HU6 0AJ,1.519084416075805
HU6 7AA,1.359366468396638
HU6 7LD,1.4822244649075789
HU6 7LG,1.498007113146504
HU6 7PL,1.5824381212672556
HU6 7RZ,1.593219036209021
HU6 7YE,1.3475434251664626
HU6 8AT,1.3353645132756757
HU6 8ET,1.4533488438171538
HU6 8NA,1.2666087191998303
HU6 8TG,1.4069357844886154
HU6 8TN,1.4896972613407238
HU6 8TQ,1.3992271814053765
HU6 9BS,1.3700099352354198
HU6 9PG,1.3086128878607883
HU6 9RF,1.3921175691079457
HU6 9RR,1.4857901783835235
HU7 0AG,1.478635945329816
HU7 0BA,1.51184506912793
HU7 0BE,1.3415326996365626
HU7 0DR,1.391608918965864
HU7 0EG,1.496072367957176
HU7 0XP,1.3520776142658075
HU7 0YD,1.2703148574403504
HU7 0YR,1.4318187443385202
HU7 4BS,1.2648418540795634
HU7 4EP,1.5352014302169872
HU7 4NQ,1.3752125041714538
HU7 4PW,1.3892030548556789
HU7 4QJ,1.4256303897661045
HU7 4QY,1.5573935470427607
HU7 4RN,1.3387056860018385
HU7 4TA,1.55203377235008
HU7 4YG,1.463596243718653
HU7 5AN,1.474664569800867
HU7 5DN,1.3824997223244806
HU7 6EL,1.4433793846995895
HU8 0HS,1.3565969757829155
HU8 0JE,1.4701770773766565
HU8 0QG,1.591793274471734
HU8 0TB,1.3488808563694483
HU8 7AU,1.240326884636329
HU8 7DA,1.2567049181473164
HU8 7HB,1.4137421131087429
HU8 7RR,1.697045206231311
HU8 8AE,1.4541467962565242
HU8 8LH,1.363352119607792
HU8 8LQ,1.4432623293535505
HU8 8QP,1.4660162942252526
HU8 9DE,1.5091563133405597
HU8 9ED,1.1890143144481689
HU8 9HA,1.5336463577429174
HU8 9HY,1.2975262865929005
HU8 9LF,1.490052761214936
HU8 9TH,1.5037648737559173
HU9 1BE,1.4608562718853102
HU9 1DA,1.3858769676772933
HU9 1TH,1.389235943952663
HU9 1TS,1.2009995757146132
HU9 1UB,1.4651733796782376
HU9 2BN,1.2805239349111248
HU9 2RJ,1.384528006829684
HU9 3AU,1.4672054841744646
HU9 3DA,1.526117250298274
HU9 3EF,1.5054039513459478
HU9 3HG,1.4647809991212568
HU9 3HS,1.3284628715539493
HU9 3JA,1.4173235110030757
HU9 3JP,1.4123632199309908
HU9 3JY,1.2110407162886363
HU9 3NF,1.4674832393773851
HU9 3QB,1.3721106223638517
HU9 4AB,1.392757972935774
HU9 4EX,1.4123202536455957
HU9 4HH,1.3980839353872638
HU9 4HJ,1.361314370174112
HU9 4PL,1.4841755985726675
HU9 4SA,1.3007793735449082
HU9 4TL,1.2869490913954365
HU9 5DD,1.3706427597199256
HU9 5HF,1.5410068971800779
HU9 5LZ,1.3475596236044831
HU9 5SJ,1.4286176039606964
HU9 5TB,1.47018509599014
HU9 5UY,1.4774875946366643
HU9 5XB,1.3050049891231963
HU9 5XD,1.3587164295806098
HX1 1AD,1.4522592031949735
HX1 1AG,1.3980876703507263
HX1 1BE,1.604758184864392
HX1 1HS,1.2031956239090327
HX1 1QG,1.4035216625899438
HX1 1QY,1.5284265587949304
HX1 1RD,1.2926114485746412
HX1 1XQ,1.4249360411141183
HX1 1XX,1.3874803857842595
HX1 1XZ,1.5010882153833809
HX1 1YA,1.477383338562688
HX1 1YP,1.361989208671472
HX1 2ES,1.3512055398481893
HX1 2JE,1.5104819066686197
HX1 2LE,1.4749444195530728
HX1 2LN,1.4892988424894327
HX1 2LY,1.4305437315489309
HX1 2NF,1.4067431755526496
HX1 2PJ,1.4303804407482688
HX1 2PR,1.4629167761286415
HX1 2QW,1.2076524583496553
HX1 2QY,1.5338749581347528
HX1 2SB,1.3557937634865733
HX1 2SY,1.3837020487665428
HX1 2TU,1.5368193194497244
HX1 2TW,1.4780166036779887
HX1 2YF,1.4337472056979845
HX1 3BG,1.4675743600152682
HX1 3EX,1.301628615848142
HX1 3JY,1.4060122840518208
HX1 3JZ,1.5247375974038502
HX1 3LJ,1.4095871820628867
HX1 3LN,1.3740826189600654
HX1 3LS,1.535196892991715
HX1 3ND,1.384890531680547
HX1 3PH,1.412759733730474
HX1 3PP,1.5204936870020251
HX1 3QF,1.4311998142620712
HX1 3RP,1.5697818271500599
HX1 3RX,1.3884020293775217
HX1 3SS,1.6653733571212446
HX1 3TY,1.4862785655384834
HX1 3UB,1.3856518779897813
HX1 3UH,1.3508000713838826
HX1 3XY,1.5418246669813087
HX1 3YA,1.3927216681818464
HX1 4HN,1.2715078059899754
HX1 4JQ,1.4640530809240124
HX1 4LZ,1.6304277855686984
HX1 4NE,1.2073030855056794
HX1 4QF,1.4094800429388366
HX1 4QN,1.1979740679837416
HX1 4QT,1.31833231933866
HX1 4RF,1.1986429272398529
HX1 4RJ,1.4970143616982898
HX1 4SQ,1.4627812084266276
HX1 5AB,1.2591504561132514
HX1 5DT,1.3415119405108045
HX1 5ER,1.4280478735402113
HX1 5JB,1.3074256420834562
HX1 5JW,1.5872424787258668
HX1 5LT,1.30779960818946
HX2 0AN,1.240176922954827
HX2 0AX,1.369508739540165
HX2 0DS,1.56291724493998
HX2 0EE,1.4177953001671486
HX2 0EQ,1.1929081108758923
HX2 0JN,1.4274161432649817
HX2 0NQ,1.264846072856728
HX2 0NS,1.4535049423554653
HX2 0PL,1.4086602291298904
HX2 0RH,1.360738301535881
HX2 0RL,1.2957640264904853
HX2 0TX,1.366283935089184
HX2 6AG,1.188692433160121
HX2 6AU,1.3343898302292774
HX2 6NG,1.235422215778442
HX2 7HB,1.4185724408194829
HX2 7HS,1.2576389969135988
HX2 7JB,1.4508708662688299
HX2 7LZ,1.4336153858875744
HX2 7QP,1.4371957904848949
HX2 7SU,1.2731378770314974
HX2 8BT,1.4384902769800505
HX2 8DQ,1.5992779221323203
HX2 8JX,1.6663457913417448
HX2 8LE,1.3031374921078194
HX2 8LS,1.4008049890748706
HX2 8QD,1.4342102269949968
HX2 8SH,1.4456208751430817
HX2 8ST,1.4065805234017859
HX2 8SU,1.5178399152906006
HX2 8SW,1.4810996423603715
HX2 8UB,1.3428554146978158
HX2 8UF,1.3616436958171163
HX2 8WH,1.4369302976671174
HX2 8XA,1.4340055189311698
HX2 9AD,1.4663690709218613
HX2 9ED,1.5051811602978353
HX2 9LN,1.3279577004834238
HX2 9LR,1.4531773782227173
HX2 9RR,1.3924248194593256
HX2 9SX,1.453905836054205
HX2 9TZ,1.304184157788732
HX2 9UP,1.4741628467043557
HX2 9UW,1.519899462385849
HX3 0AB,1.3518492015523478
HX3 0AJ,1.3710056976676506
HX3 0AT,1.3905067468270877
HX3 0LX,1.5423621222780228
HX3 0QH,1.444092713080814
HX3 0QX,1.4830780723838801
HX3 5AR,1.3377885244121914
HX3 5FE,1.4614477435148903
HX3 5HN,1.5077494107020306
HX3 5JL,1.5086299360785618
HX3 5JP,1.3583540800500673
HX3 5LT,1.2628186659550078
HX3 5NF,1.3379756723642242
HX3 5QF,1.348457788139156
HX3 6AJ,1.4799534473187652
HX3 6EL,1.379725419983328
HX3 6ES,1.5685414321566167
HX3 6TD,1.3190937345704732
HX3 6TE,1.3966887979789513
HX3 6TU,1.4380683653971844
HX3 6UD,1.2607038442281564
HX3 6UJ,1.3728294635614098
HX3 6XJ,1.3728932785536299
HX3 6XQ,1.5233555945723989
HX3 7AG,1.5107634926037476
HX3 7BA,1.5960086205590613
HX3 7EG,1.349120158898904
HX3 7HH,1.3727697077296694
HX3 7JZ,1.3563747968981155
HX3 7LF,1.432213516244828
HX3 7LH,1.3740524494723572
HX3 7NU,1.2847448670885442
HX3 7QH,1.3611284017241
HX3 7QY,1.3732675787890694
HX3 7RH,1.55121268625149
HX3 7RJ,1.4035038670196334
HX3 8DY,1.318920796780965
HX3 8HF,1.3564832944880387
HX3 8HQ,1.413400037118129
HX3 8SZ,1.5011014854925335
HX3 9AT,1.414127208385823
HX3 9BJ,1.5463069339208322
HX3 9BS,1.4141918794515764
HX3 9EE,1.3673336211282128
HX3 9EW,1.3385946711115817
HX3 9LD,1.5580484242735928
HX3 9LH,1.288921707205712
HX3 9LJ,1.3716642346369896
HX3 9LL,1.353581442630749
HX3 9PU,1.5375972564036884
HX3 9QB,1.3311871593539137
HX3 9SA,1.2586998959085347
HX4 0AR,1.3959970627075031
HX4 0FP,1.4433244662996696
HX4 8AD,1.4234516733166158
HX4 8AH,1.3275966285084744
HX4 8AL,1.408350779998387
HX4 8BD,1.5311272514090577
HX4 8LZ,1.4818282267238672
HX4 8PF,1.2925561264666376
HX4 8PJ,1.2906052053805386
HX4 8PT,1.4013258157386386
HX4 9AL,1.370748098301214
HX4 9BL,1.5016665841563734
HX5 0BA,1.3116398311587922
HX5 0BW,1.2220938099447507
HX5 0ED,1.3791364618789348
HX5 0HG,1.3744879771913299
HX5 0LD,1.5469086815080075
HX5 0PY,1.4629742867155922
HX5 0TQ,1.1859945664613782
HX5 9AA,1.398073991806855
HX5 9AP,1.3544954292112625
HX5 9ED,1.4714096759223387
HX5 9EP,1.3983745277148005
HX5 9QL,1.390751781851871
HX6 1BD,1.4584341307432565
HX6 1BZ,1.245595902043703
HX6 1EG,1.2313906371824546
HX6 2AE,1.4660956724550112
HX6 2AF,1.2816059258431243
HX6 2BD,1.43243587985028
HX6 2DD,1.4865810438367268
HX6 2EG,1.2809109630621063
HX6 2FB,1.2253426971223866
HX6 2HN,1.3045335174580421
HX6 2JW,1.4285061200360545
HX6 2LA,1.5444849767495195
HX6 2LE,1.6606461821433383
HX6 2NG,1.2990627409650695
HX6 2PR,1.4033980169405764
HX6 2UL,1.4090865865715843
HX6 3AB,1.5149944221386333
HX6 3BL,1.185588198335106
HX6 3GD,1.4502265880847087
HX6 3LF,1.496659819644485
HX6 3NE,1.5735128974276202
HX6 3PB,1.5839984282194397
HX6 3RN,1.3274051405828862
HX6 4AH,1.307713062874346
HX6 4DR,1.303430090962166
HX6 4EW,1.4312000297399388
HX6 4JT,1.3359034114033033
HX6 4LB,1.437384029988305
HX6 4QY,1.5788959328826822
HX7 5DR,1.510660122261165
HX7 5DZ,1.537745028303986
HX7 5LL,1.440044937182951
HX7 5LR,1.6518677266996116
HX7 5NG,1.253084578264836
HX7 5RR,1.3984956239459818
HX7 5SD,1.6596750993520324
HX7 5TS,1.4487850930658028
HX7 6AB,1.458801686360314
HX7 6PU,1.3570693090613208
HX7 7DD,1.405199522196502
HX7 7ES,1.6009746460897372
HX7 7JB,1.3511599037771098
HX7 8AD,1.502860339328835
HX7 8AF,1.5990289909470956
HX7 8AH,1.2871269073328186
HX7 8EX,1.2554256827699317
HX7 8FB,1.5238120711686247
HX7 8PN,1.7138523166201172
IG1 1AG,1.406430574456187
IG1 1BE,1.405321353149101
IG1 1BX,1.670718393120242
IG1 1FS,1.3257629851013835
IG1 1GT,1.4584881233727183
IG1 1HF,1.4287057569006494
IG1 1HR,1.4747293577962497
IG1 1HY,1.4226250966496399
IG1 1NG,1.623857166308972
IG1 1QE,1.531209681430364
IG1 1TX,1.5114934149365862
IG1 1TZ,1.4227786785455605
IG1 1WT,1.3884450629313976
IG1 1YH,1.4831511383508684
IG1 1YT,1.4149571332081563
IG1 2AF,1.579542193376653
IG1 2AT,1.2666922444438005
IG1 2DY,1.4903580564680192
IG1 2EE,1.5264673446612418
IG1 2ES,1.350340157242261
IG1 2EU,1.5022707316836184
IG1 2FQ,1.5290229648958267
IG1 2GD,1.5040109991941626
IG1 2HD,1.430415973158402
IG1 2HW,1.3286336832005734
IG1 2JG,1.6450228962398397
IG1 2JY,1.3298254149076
IG1 2JZ,1.491965062670907
IG1 2LF,1.3611546306228546
IG1 2LW,1.6176876156975792
IG1 2LX,1.5043674134632343
IG1 2NH,1.2818470080512856
IG1 2PQ,1.4610601055695709
IG1 2PY,1.3448541737323818
IG1 2RB,1.245693982818547
IG1 2RS,1.3133555003772777
IG1 2SZ,1.6166729796249664
IG1 2TE,1.4214172975717734
IG1 2WS,1.4464154240072846
IG1 2ZL,1.256942099352769
IG1 3AE,1.4455771003567075
IG1 3BE,1.3447291117839357
IG1 3DB,1.4563802647840873
IG1 3DG,1.2608176477628603
IG1 3EG,1.5879740879112498
IG1 3FL,1.6344517270155319
IG1 3JG,1.6163367288097483
IG1 3LL,1.4355653672775779
IG1 3NE,1.590783322834784
IG1 3PA,1.5056001051763959
IG1 3PH,1.4508469846020557
IG1 3RL,1.3952013044169205
IG1 3SF,1.2464634863948096
IG1 3SS,1.4309685735209727
IG1 3ST,1.4696286319925596
IG1 3UA,1.474542724652861
IG1 3UB,1.5699633637885515
IG1 4AL,1.3668068664048076
IG1 4AS,1.532077973989926
IG1 4BL,1.5585914334110906
IG1 4DW,1.4778923325401172
IG1 4EX,1.275353829446785
IG1 4HB,1.312335001179928
IG1 4LW,1.6916156225720596
IG1 4NH,1.6422042851754564
IG1 4PA,1.2478254243082312
IG1 4PU,1.6249938066226663
IG1 4RG,1.575735592887249
IG1 4SF,1.3309324484614804
IG1 4TD,1.5605614384449409
IG1 4TL,1.25997957593366
IG1 4TS,1.3901511280632257
IG10 1AH,1.3876823872310573
IG10 1LL,1.2957392432305115
IG10 1RP,1.65262361469893
IG10 1RT,1.5776607050046891
IG10 1SZ,1.5374283993396416
IG10 1TN,1.3008604194861042
IG10 2AA,1.3920444485585906
IG10 2AE,1.5670293031037816
IG10 2DG,1.4664071777555947
IG10 2JU,1.613079629921355
IG10 2LD,1.4723227516936657
IG10 3AE,1.268151413655153
IG10 3EJ,1.723472968736866
IG10 3FT,1.265193255624086
IG10 3JU,1.497519984857366
IG10 3UE,1.6456544844463894
IG10 4AE,1.3992176944131582
IG10 4BE,1.5613024632775374
IG10 4DF,1.4598171170922858
IG11 0AT,1.2265077014648316
IG11 0AY,1.2974620774046117
IG11 0BB,1.362250379504934
IG11 0DA,1.36366944695918
IG11 0FG,1.3026098384149736
IG11 0HS,1.5543755505943473
IG11 0JX,1.5440210199086446
IG11 0LG,1.5474217683840483
IG11 0QL,1.5339008894674424
IG11 0SB,1.3826217720356857
IG11 0SL,1.5824879183915435
IG11 0SN,1.4176319914827233
IG11 0SW,1.523697807112452
IG11 0UB,1.484880939816836
IG11 7BW,1.4578195263590157
IG11 7BZ,1.4373039137187427
IG11 7FX,1.4651340131519708
IG11 7QQ,1.4357777982060846
IG11 7SD,1.6253861519908408
IG11 7TR,1.6289672985388854
IG11 7UG,1.6571700002270486
IG11 7UQ,1.3890240979029265
IG11 7UW,1.4692851627610548
IG11 7XN,1.5335765978483018
IG11 7YB,1.4081762601122578
IG11 7YQ,1.2452500241913425
IG11 7ZW,1.3097666233271246
IG11 8AA,1.4115558684703613
IG11 8BU,1.4182087545034907
IG11 8DD,1.4347578451423215
IG11 8DH,1.509469745305452
IG11 8JP,1.5034190709474353
IG11 8LE,1.4720076950725125
IG11 8LH,1.2533013869721974
IG11 8NA,1.2662907810365416
IG11 8PZ,1.6124945155351007
IG11 8QF,1.2370764565435752
IG11 8QP,1.3951928527518895
IG11 8RG,1.5871763213362158
IG11 8RH,1.543994669294701
IG11 8RT,1.356598023369645
IG11 8RU,1.619597660252787
IG11 8TB,1.7258341037779112
IG11 8UD,1.5275832722151288
IG11 8UE,1.3634813720894918
IG11 9AE,1.6056670672153457
IG11 9EG,1.6464747165109712
IG11 9JE,1.4733194143968766
IG11 9LL,1.4696630600842853
IG11 9PB,1.5130113365308622
IG11 9PG,1.5359505279513999
IG11 9QZ,1.561428487721991
IG11 9RX,1.345490824411236
IG11 9XN,1.2706128078090964
IG2 6BE,1.3675186231234886
IG2 6DQ,1.354877752945903
IG2 6FF,1.306069467890276
IG2 6HX,1.4462699207900933
IG2 6JX,1.3287054133953802
IG2 6LL,1.405356295253173
IG2 6NT,1.4674075403494853
IG2 6NW,1.335852919107895
IG2 6RG,1.4874914886563342
IG2 6UT,1.500270275341131
IG2 6UU,1.41710533542707
IG2 6XA,1.3351708236733342
IG2 7AH,1.554085284141453
IG2 7BA,1.2633159592168672
IG2 7DN,1.3475955754382092
IG2 7DZ,1.5235853403001063
IG2 7EB,1.3403272162197863
IG2 7EN,1.6792388338496747
IG2 7HH,1.4441971608707458
IG2 7NY,1.4821193134822979
IG2 7PX,1.4477614491946769
IG2 7RQ,1.283886201835539
IG2 7RT,1.1972420345369306
IG3 8AT,1.2261845663797193
IG3 8BS,1.3833949503247998
IG3 8HZ,1.3898911755241379
IG3 8JB,1.31746925371913
IG3 8JE,1.510519533433856
IG3 8JS,1.3480973973384665
IG3 8LF,1.4154321276380177
IG3 8NS,1.4922693867758157
IG3 8PY,1.4654319548626669
IG3 8UG,1.449801027146287
IG3 8XG,1.522559457349139
IG3 8XR,1.4964652497515827
IG3 8XU,1.2930808021831508
IG3 9BZ,1.5537521115369992
IG3 9EQ,1.5274762372250834
IG3 9HR,1.4671147430741012
IG3 9LA,1.4717653332050755
IG3 9NA,1.429966727968564
IG3 9PG,1.4524033828594969
IG3 9PZ,1.2493456424673
IG3 9RA,1.5027415798764074
IG3 9RP,1.2706541541228384
IG3 9SN,1.4807443606983517
IG3 9SQ,1.2194658910329625
IG3 9SU,1.4454278594349121
IG3 9SX,1.2696218175796703
IG3 9TJ,1.5351103657988705
IG3 9UB,1.3119977940192546
IG3 9UT,1.3728235428725246
IG3 9XW,1.7036075896012195
IG4 5AB,1.3796979899078625
IG4 5BG,1.4510268010211815
IG4 5BN,1.2893156410181514
IG4 5ER,1.5034051263864865
IG4 5HH,1.4205216014847164
IG4 5JB,1.2856594141578375
IG4 5JH,1.254709460114782
IG4 5LG,1.5841807809498858
IG4 5PL,1.59210064981127
IG5 0BE,1.442370654886285
IG5 0DE,1.5623284626028742
IG5 0EL,1.3964826136652657
IG5 0HG,1.5517549007157907
IG5 0HW,1.5663077595274
IG5 0LJ,1.4904275280993904
IG5 0PE,1.4641760770438481
IG5 0PF,1.3293546474008038
IG5 0PX,1.4597074105978862
IG5 0PZ,1.4198693479331161
IG5 0QW,1.6341676633439606
IG5 0SJ,1.535064520377309
IG5 0SU,1.2532418599201536
IG6 1DX,1.4721710968016268
IG6 1EE,1.630828354027359
IG6 1JU,1.5004016201432482
IG6 1LB,1.3247181423521213
IG6 1LE,1.4283834779152456
IG6 1PJ,1.548125579983398
IG6 2BN,1.3981687652670807
IG6 2DD,1.4915201007388477
IG6 2DJ,1.3568412133580887
IG6 2EL,1.628218019990684
IG6 2HR,1.5947177953670992
IG6 2HU,1.4231789610484706
IG6 2JJ,1.353028724383243
IG6 2JN,1.3514842602955452
IG6 2JP,1.51382306885246
IG6 2JU,1.3629200871967557
IG6 2JX,1.3148136713304641
IG6 2LA,1.356507072011586
IG6 2NB,1.495806911254204
IG6 2NF,1.268300008994779
IG6 2NG,1.3536601797676375
IG6 2QS,1.2731649390810245
IG6 2UE,1.5831345953761748
IG6 3DF,1.3730345665323815
IG6 3ED,1.621491207818195
IG6 3HZ,1.5847451406706694
IG6 3JP,1.4816231779172613
IG6 3SL,1.474915710743531
IG6 3SN,1.362870015021814
IG6 3XR,1.6821421988700875
IG7 4AW,1.2906813650158349
IG7 4DB,1.3565417116380762
IG7 4EP,1.4815825915488847
IG7 4FB,1.500472042772928
IG7 4LW,1.3717634495860318
IG7 5LU,1.5245795810472105
IG7 6BQ,1.3215605569545323
IG7 6BZ,1.3749989207075166
IG7 6EG,1.363464465692272
IG7 6EZ,1.3505959524480773
IG7 6FB,1.6003665991864013
IG7 6JB,1.4820920996901708
IG7 6NU,1.4747603449775124
IG7 6PL,1.2276144686815915
IG7 6PU,1.5462824645777409
IG8,1.3593640156162279
IG8 0JP,1.609089556934026
IG8 0NJ,1.3214636310038104
IG8 0NZ,1.474773442710012
IG8 0RE,1.2827553343950966
IG8 0RJ,1.3381990234024659
IG8 0SR,1.4624879190831572
IG8 0UP,1.3134215452516251
IG8 0UQ,1.496587119572011
IG8 0XG,1.5857884441296253
IG8 7DE,1.5877957365713575
IG8 7DU,1.4407981956592977
IG8 7JL,1.502332322195019
IG8 7JQ,1.532990262028454
IG8 7JW,1.5299756108606342
IG8 7QF,1.4557052982757923
IG8 7QQ,1.366234459564654
IG8 8AA,1.5706121818620074
IG8 8AD,1.6527996068401745
IG8 8AZ,1.3902652517440692
IG8 8DP,1.5473225864330165
IG8 8JR,1.4602813226972378
IG8 8JT,1.244474003516954
IG8 8PJ,1.3263837006137713
IG8 9BJ,1.4583110267467227
IG8 9DR,1.3504299933261659
IG8 9DX,1.4117167902898768
IG8 9DY,1.3744273673653684
IG8 9EY,1.4121600829829515
IG8 9HJ,1.5191649925399286
IG8 9HQ,1.365405161131802
IG8 9LA,1.4156820001969102
IG8 9TB,1.4718819947628272
IG9 5EX,1.355048299511517
IG9 5HX,1.4822994938385559
IG9 5JT,1.5124100577624633
IG9 5LH,1.5264428026681713
IG9 5UB,1.4428336399069182
IG9 6FD,1.5111859635839053
IG9 6GQ,1.3492239780819368
IP1 1AS,1.3068572693559517
IP1 1QE,1.5499544286836808
IP1 1XH,1.6763022220353054
IP1 2EN,1.4456642010271763
IP1 2LH,1.509739531763998
IP1 2NP,1.317849911307517
IP1 2PS,1.472740154309879
IP1 2QH,1.461765695752762
IP1 3BE,1.2888259324037428
IP1 3EL,1.3153410069131344
IP1 3JX,1.2430279246365539
IP1 3QG,1.5534142618944806
IP1 4AB,1.5842116720660007
IP1 4BB,1.360395423452987
IP1 4BW,1.4336600217660072
IP1 4HU,1.32184292473043
IP1 4PE,1.4081526146991132
IP1 4PF,1.4907579673521805
IP1 5BS,1.3716853549434007
IP1 5BX,1.490763251057384
IP1 5BY,1.396921520705489
IP1 5JN,1.4326275522636234
IP1 5NY,1.555571521902964
IP1 5NZ,1.5159184609474607
IP1 6RZ,1.4969669061505773
IP10 0AH,1.3162812600507345
IP10 0AT,1.5367356796330045
IP10 0LR,1.4014764680714877
IP11 0RH,1.507084560186892
IP11 0SF,1.4519530848223838
IP11 0SN,1.478888170097287
IP11 0UN,1.3016256557590296
IP11 2FU,1.583805323627538
IP11 2JR,1.3737894601693261
IP11 2NP,1.5165014280177858
IP11 2XU,1.218547541787737
IP11 7AD,1.346916710875794
IP11 7DX,1.787009466654813
IP11 7HA,1.548876975884132
IP11 7NP,1.6890632475601488
IP11 7NR,1.5719066264518435
IP11 7SH,1.4795211225375449
IP11 7SR,1.4967583811183527
IP11 9JE,1.4738176936130252
IP12 1AL,1.3802380665541782
IP12 1DZ,1.4593372066372048
IP12 1QF,1.4602206532230033
IP12 2AR,1.408147391945371
IP12 2AS,1.6775245550339077
IP12 2EN,1.553089567306734
IP12 2JN,1.3627384836468053
IP12 2JU,1.3850412905532865
IP12 2PT,1.4998238736490253
IP12 2PU,1.256677588639821
IP12 2UH,1.2898877664418815
IP12 3EJ,1.499997724986685
IP12 3PR,1.3435071113621142
IP12 4AX,1.5497002180731547
IP12 4PJ,1.4999832668948212
IP12 4RN,1.5029646590202514
IP12 4RS,1.433788943504779
IP12 4SQ,1.4840229827264482
IP13 0EX,1.403907944716676
IP13 0QN,1.440980870744129
IP13 0QQ,1.5342971000386119
IP13 0SB,1.5089091383199476
IP13 6BZ,1.3330090125553207
IP13 6ER,1.4208506469309434
IP13 6JW,1.4175872447360214
IP13 6NS,1.472938921230796
IP13 6QQ,1.4518397375687675
IP13 6RS,1.4055586848136117
IP13 6ST,1.3985534293439896
IP13 8HU,1.2511069357756226
IP13 9AH,1.2964802968114262
IP13 9BD,1.3923254434708892
IP13 9HE,1.553906678608742
IP13 9LN,1.5011920438285518
IP13 9LU,1.28933332016864
IP14 1DL,1.4889105500681739
IP14 1HX,1.441418401500045
IP14 1PD,1.409821593470191
IP14 1PN,1.3230912353038433
IP14 2DW,1.5217135910448247
IP14 2EL,1.4752476021042693
IP14 2PR,1.3061583809414323
IP14 2RS,1.4618497916908872
IP14 3LN,1.3772592307610285
IP14 3PY,1.5890431769131679
IP14 3QH,1.2577014277963412
IP14 4PD,1.4248449122959428
IP14 5AD,1.6076632040657215
IP14 5AF,1.6142002220988927
IP14 5BP,1.5715882826807386
IP14 5DW,1.3602664282543524
IP14 5RJ,1.4828739206220443
IP14 5RN,1.2920074294244173
IP14 5XF,1.3329872181532563
IP14 6AT,1.3437558778440637
IP14 6EQ,1.4723219497344273
IP14 6LD,1.4115057015071013
IP15 5BH,1.561589455395075
IP15 5QD,1.7234502285702957
IP16 4AN,1.3095389427385058
IP16 4HR,1.552825887217489
IP16 4TA,1.5136727508305379
IP16 4TT,1.253813884070968
IP17 1EU,1.7142105572941873
IP17 1JX,1.4466909968288184
IP17 1LF,1.4150264308282758
IP17 1NY,1.4523383054522663
IP17 1PD,1.2861145246368837
IP17 2JR,1.6027677221996919
IP17 2QL,1.300710471147326
IP17 2QY,1.437395441737796
IP17 3RG,1.3878616936382464
IP18 6AE,1.5738868718228398
IP18 6BN,1.4221658546921052
IP18 6BY,1.2779688492017198
IP18 6DA,1.2886624451040276
IP18 6PS,1.7105983754989282
IP18 6XF,1.3938315706512538
IP19 0AR,1.468221716391507
IP19 0PW,1.6374255453247963
IP19 8EX,1.4697329691076246
IP19 8EY,1.3575763505520009
IP19 8NP,1.4677499462166976
IP19 9BA,1.4085416233982222
IP19 9HU,1.362820541732619
IP19 9JY,1.377519806742736
IP19 9LA,1.5347303485497392
IP19 9LF,1.5327486708001923
IP2 0AN,1.5845520356372285
IP2 0QB,1.5500482057024296
IP2 0RG,1.5373164214085377
IP2 0RX,1.5670178943540995
IP2 0SL,1.478458125649765
IP2 0TA,1.3837707532430155
IP2 8AB,1.7425216586086496
IP2 8AD,1.475013547509374
IP2 8AL,1.5023926712177242
IP2 8BX,1.3715026848292406
IP2 8DD,1.6108809838469
IP2 9DR,1.5193773764434508
IP2 9EW,1.3472881524470408
IP2 9HR,1.4015400746258468
IP2 9NU,1.257431107592634
IP2 9TH,1.565623260837867
IP2 9UY,1.3654082703728234
IP20 9AB,1.4524843339443865
IP20 9HP,1.429055124523936
IP20 9ND,1.4559558352398227
IP21 4AP,1.561752040911629
IP21 4AS,1.5894507543286902
IP21 4BB,1.379554567602436
IP21 4FD,1.4728259687740206
IP21 4HH,1.5483379793710645
IP21 4NY,1.5716432568065084
IP21 4RH,1.4618082930903553
IP22 1BB,1.4555393619962291
IP22 1ED,1.4222763398983866
IP22 2DG,1.3963870368584366
IP22 2DX,1.6607979435082532
IP22 2PD,1.521121625574284
IP22 2SP,1.396845630507403
IP22 4AG,1.3357087512735468
IP22 4AS,1.5857108489677179
IP22 4BN,1.360542494266486
IP22 4HG,1.5150194697634685
IP22 4HZ,1.4608308829181942
IP22 4JY,1.4663752424830305
IP22 4LB,1.3913556826648958
IP22 4PW,1.6228985361150159
IP22 4WT,1.3241295532955075
IP22 5SU,1.3272961592144024
IP22 5UP,1.415213177243005
IP23 7EN,1.5444417864155895
IP23 7ET,1.44499360491304
IP23 7EZ,1.3824883938886103
IP23 7HD,1.3083738162465381
IP23 7JF,1.3937267119502699
IP23 7NJ,1.3345099320462162
